Course Code,Course Title,CRN,Section Type,Time,Days,Instructor,Method
ME 408,Intermediate Vibration Theory,31900,LCD,12:30 PM - 01:45 PM,TR,"Shabana, A",Meet on campus
ME 408,Intermediate Vibration Theory,31452,LCD,12:30 PM - 01:45 PM,TR,"Shabana, A",Meet on campus
ME 412,Dynamic Systems Analysis I,31453,LCD,04:00 PM - 04:50 PM,MWF,"Cetin, S",Meet on campus
ME 412,Dynamic Systems Analysis I,31901,LCD,04:00 PM - 04:50 PM,MWF,"Cetin, S",Meet on campus
ME 413,Dynamics of Mechanical Systems,33269,LCD,03:30 PM - 04:45 PM,TR,"Shabana, A",Meet on campus
ME 413,Dynamics of Mechanical Systems,33388,LCD,03:30 PM - 04:45 PM,TR,"Shabana, A",Meet on campus
ME 415,Propulsion Theory,33271,LCD,02:00 PM - 03:15 PM,TR,"Brezinsky, K",Meet on campus
ME 415,Propulsion Theory,33389,LCD,02:00 PM - 03:15 PM,TR,"Brezinsky, K",Meet on campus
ME 422,"Heating, Ventilation and Air Conditioning",36505,LCD,06:00 PM - 08:30 PM,W,"Ryan, B",Meet on campus
ME 422,"Heating, Ventilation and Air Conditioning",36503,LCD,06:00 PM - 08:30 PM,W,"Ryan, B",Meet on campus
ME 428,Numerical Methods in Mechanical Engineering,38133,LCD,10:00 AM - 10:50 AM,MWF,"Salehi-Khojin, A",Meet on campus
ME 428,Numerical Methods in Mechanical Engineering,38134,LCD,10:00 AM - 10:50 AM,MWF,"Salehi-Khojin, A",Meet on campus
ME 445,Interdisciplinary Product Development 2,31457,LCD,02:00 PM - 04:50 PM,M,"Scott, M",Meet on campus
ME 449,Microdevices and Micromachining Technology,19209,LCD - AS1,09:30 AM - 10:45 AM,TR,"Paprotny, I",Meet on campus
ME 449,Microdevices and Micromachining Technology,23636,LCD - AS2,09:30 AM - 10:45 AM,TR,"Paprotny, I",Meet on campus
ME 450,Air Pollution Engineering,30901,LCD,06:00 PM - 08:30 PM,W,"Manafzadeh, S",Meet on campus
ME 450,Air Pollution Engineering,34696,LCD,06:00 PM - 08:30 PM,W,"Manafzadeh, S",Meet on campus
ME 481,Additive Manufacturing Process,44621,LCD,03:30 PM - 04:45 PM,TR,"Pan, Y",Meet on campus
ME 481,Additive Manufacturing Process,44620,LCD,03:30 PM - 04:45 PM,TR,"Pan, Y",Meet on campus
ME 494,Special Topics in Mechanical Engineering,29386,LCD,06:00 PM - 08:30 PM,T,"Haefke, C",
ME 494,Special Topics in Mechanical Engineering,29387,LCD,06:00 PM - 08:30 PM,T,"Haefke, C",
ME 494,Special Topics in Mechanical Engineering,32346,LCD,06:00 PM - 08:30 PM,M,"Ryan, B",Meet on campus
ME 494,Special Topics in Mechanical Engineering,32347,LCD,06:00 PM - 08:30 PM,M,"Ryan, B",Meet on campus
ME 494,Special Topics in Mechanical Engineering,33578,LCD,06:00 PM - 08:30 PM,R,"Ryan, B",
ME 494,Special Topics in Mechanical Engineering,33579,LCD,06:00 PM - 08:30 PM,R,"Ryan, B",
ME 497,Undergraduate Senior Design Thesis II,40408,LCD,ARRANGED,,"Komperda, J",Meet on campus
ME 499,Professional Development Seminar,38363,LCD,05:00 PM - 05:50 PM,W,"Nicolsen, B; Reckinger, S",Meet on campus
ME 502,Applied Stress Analysis II,31458,LCD,12:00 PM - 12:50 PM,MWF,"Shahbazian-Yassar, R",Meet on campus
ME 511,Mechatronics II,19582,LEC - AL,02:00 PM - 03:15 PM,TR,"Bhounsule, P; Scott, S",Meet on campus
ME 514,Mechanics of Viscous Fluids,46322,LCD,09:30 AM - 10:45 AM,MW,"Yarin, A",Meet on campus
ME 522,Convective Heat Transfer,31460,LCD,04:00 PM - 06:30 PM,M,"Manafzadeh, S",Meet on campus
ME 536,Chemically Reacting Flows,46850,LCD,12:00 PM - 02:30 PM,M,"Aggarwal, S",Meet online at set times
ME 594,Current Topics in Mechanical Engineering,15844,LCD,09:30 AM - 10:45 AM,TR,"Megaridis, C",Meet on campus
ME 594,Current Topics in Mechanical Engineering,33580,LCD,11:00 AM - 12:15 PM,MW,"Subramanian, A",Meet on campus
